157.574        58.2834        
157.774        58.322         
157.974        58.3606        
158.174        58.3992        
158.375        58.4377        
158.575        58.4763        
158.775        58.5148        
158.975        58.5533        
159.175        58.5918        
159.375        58.6302        
159.575        58.6687        
159.775        58.7071        
159.976        58.7455        
160.176        58.7839        
160.376        58.8223        
160.576        58.8607        
160.776        58.899         
160.976        58.9374        
161.176        58.9757        
161.376        59.014         
161.577        59.0523        
161.777        59.0906        
161.977        59.1288        
162.177        59.1671        
162.377        59.2053        
162.577        59.2435        
162.777        59.2817        
162.977        59.3199        
163.178        59.3581        
163.378        59.3963        
163.578        59.4345        
163.778        59.4726        
163.978        59.5107        
164.178        59.5489        
164.378        59.587         
164.578        59.6251        
164.778        59.6632        
164.979        59.7012        
165.179        59.7393        
165.379        59.7774        
165.579        59.8154        
165.779        59.8534        
165.979        59.8915        
166.179        59.9295        
166.379        59.9675        
166.58         60.0055        
166.78         60.0435        
166.98         60.0815        
167.18         60.1194        
167.38         60.1574        
167.58         60.1954        
167.78         60.2333        
167.98         60.2713        
168.181        60.3092        
168.381        60.3471        
168.581        60.385         
168.781        60.423         
168.981        60.4609        
169.181        60.4988        
169.381        60.5367        
169.581        60.5745        
169.782        60.6124        
169.982        60.6503        
170.182        60.6882        
170.382        60.726         
170.582        60.7639        
170.782        60.8018        
170.982        60.8396        
171.182        60.8775        
171.383        60.9153        
171.583        60.9532        
171.783        60.991         
171.983        61.0288        
172.183        61.0667        
172.383        61.1045        
172.583        61.1423        
172.783        61.1801        
172.984        61.218         
173.184        61.2558        
173.384        61.2936        
173.584        61.3314        
173.784        61.3692        
173.984        61.407         
174.184        61.4448        
174.384        61.4826        
174.584        61.5205        
174.785        61.5583        
174.985        61.5961        
175.185        61.6339        
175.385        61.6717        
175.585        61.7095        
175.785        61.7473        
175.985        61.7851        
176.185        61.8229        
176.386        61.8607        
176.586        61.8985        
176.786        61.9363        
176.986        61.9741        
177.186        62.0119        
177.386        62.0498        
177.586        62.0876        
177.786        62.1254        
177.987        62.1632        
178.187        62.201         
178.387        62.2388        
178.587        62.2767        
178.787        62.3145        
178.987        62.3523        
179.187        62.3901        
179.387        62.428         
179.588        62.4658        
179.788        62.5036        
179.988        62.5415        
180.188        62.5793        
180.388        62.6171        
180.588        62.655         
180.788        62.6928        
180.988        62.7307        
181.189        62.7685        
181.389        62.8064        
181.589        62.8443        
181.789        62.8821        
181.989        62.92          
182.189        62.9578        
182.389        62.9957        
182.589        63.0336        
182.789        63.0715        
182.99         63.1093        
183.19         63.1472        
183.39         63.1851        
183.59         63.2229        
183.79         63.2608        
183.99         63.2987        
184.19         63.3366        
184.39         63.3745        
184.591        63.4124        
184.791        63.4503        
184.991        63.4882        
185.191        63.5261        
185.391        63.564         
185.591        63.6019        
185.791        63.6398        
185.991        63.6777        
186.192        63.7156        
186.392        63.7535        
186.592        63.7914        
186.792        63.8292        
186.992        63.8671        
187.192        63.9049        
187.392        63.9428        
187.592        63.9806        
187.793        64.0184        
187.993        64.0563        
188.193        64.0941        
188.393        64.1319        
188.593        64.1698        
188.793        64.2077        
188.993        64.2456        
189.193        64.2835        
189.394        64.3214        
189.594        64.3593        
189.794        64.3972        
189.994        64.435         
190.194        64.4728        
190.394        64.5106        
190.594        64.5483        
190.794        64.5859        
190.995        64.6235        
191.195        64.661         
191.395        64.6984        
191.595        64.7357        
191.795        64.773         
191.995        64.8102        
192.195        64.8474        
192.395        64.8845        
192.595        64.9216        
192.796        64.9588        
192.996        64.9962        
193.196        65.0336        
193.396        65.0712        
193.596        65.1089        
193.796        65.1467        
193.996        65.1846        
194.196        65.2224        
194.397        65.2602        
194.597        65.2979        
194.797        65.3355        
194.997        65.3728        
195.197        65.4098        
195.397        65.4465        
195.597        65.4827        
195.797        65.5184        
195.998        65.5533        
196.198        65.5875        
196.398        65.6209        
196.598        65.6536        
196.798        65.6857        
196.998        65.7172        
197.198        65.7485        
197.398        65.7796        
197.599        65.8107        
197.799        65.842         
197.999        65.8733        
198.199        65.9048        
198.399        65.9365        
198.599        65.9683        
198.799        66.0001        
198.999        66.0319        
199.2          66.0637        
199.4          66.0955        
199.6          66.1274        
199.8          66.1599        
200            66.2213        
